project_code,project_name,sector,state,agency,approval_date,original_cost,revised_cost,anticipated_cost,expenditure,original_doc,revised_doc,anticipated_doc,physical_progress_pct,schedule_status,report_month
N24001696,FOUR LANING OF JITTANDAHALLI TO DHARMAPURI SECTION OF NH-844 (PKG-III) FROM KM.60+100 TO KM.94+460,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,1291.37,,1291.37,215.02,2023-08,2024-12,2024-12,0.0,ongoing_census,2025-03
N24001716,THOPPUR METTUR BHAVANI ERODE SECTION OF NH 544H FOR A LENGTH OF 85 KM,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2022-07,186.5,242.4,242.4,17.15,2023-08,2024-12,2024-12,100.0,ongoing_census,2025-03
N24001717,BANGALORE CHENNAI EXPRESSWAY PHASE-III PACKAGE III (ARAKKONAM TO KANCHEEPURAM) FROM KM 204.500 TO K,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2020-11,1155.49,1525.1,1525.1,485.62,2024-08,,2026-03,53.3,ongoing_census,2025-03
N24001718,BANGALORE CHENNAI EXPRESSWAY PHASE-III PACKAGE II (WALAJAHPET TO ARAKKONAM) FROM KM 180.000 TO KM 2,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2020-12,843.48,1068.6,1068.6,431.31,2024-07,,2025-07,90.21,ongoing_census,2025-03
N24001719,4L BANGALORE-CHENNAI EXPRESSWAY FROM KM. 230.000 TO KM. 261.705 OF KANCHEPURAM TO SRIPERUMBUDUR SECT,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2021-02,2948.31,3605.73,3605.73,808.77,2024-07,,2025-10,73.8,ongoing_census,2025-03
N24001720,BANGALORE CHENNAI EXPRESSWAY PHASE-III ? PACKAGE I (GUDIPALA TO WALAJAJHPET) FROM KM 156.000 TO KM 1,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2020-10,1023.91,1438.62,1438.62,635.04,2024-05,,2025-06,81.89,ongoing_census,2025-03
N24001721,FOUR LANING OF MAMALLAPURAM TO MUGAIYUR SECTION OF NH332A FROM KM 0.000 TO KM 31.000,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2019-02,1008.99,1360.53,1360.53,303.48,2024-05,2025-08,2026-03,45.01,ongoing_census,2025-03
N24001722,6L OF MADURAVOYAL TO SRIPERUMBUDUR SECTION FROM KM. 13.800 TO KM. 37.000 OF NH-4 THROUGH STATE HIGH,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2021-11,463.44,463.07,463.44,334.8,2023-02,,2024-12,99.0,ongoing_census,2025-03
N24001723,KARAIPETTAI TO WALAJAPET FROM KM 71.015 TO 107.091,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2018-10,707.9,766.51,766.51,526.39,2021-02,,2025-05,88.25,ongoing_census,2025-03
N24001725,6L OF SRIPERUMBUDUR TO KARAIPETTAI FROM KM 37.000 TO KM 71.015 OF NH 48,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2019-01,819.89,1314.82,922.85,415.6,2021-05,,2025-01,57.32,ongoing_census,2025-03
N24001828,CONSTRUCTION OF BYPASS TO GUDIYATHAM TOWN IN KM 23/100 ? 29/250 INCLUDING LA AND SHIFTING OF NH-234,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,MoRTH,2022-01,221.03,243.95,243.95,176.5,2024-11,,2025-03,80.0,ongoing_census,2025-03
N24001829,FOUR LANING OF OTTANCHATRAM TO PALANI SECTION FROM KM 30/700 TO KM 55/000 OF NH 209(NEW NH-83) INCLU,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (N.A.,2022-10,172.15,,172.15,152.47,2024-11,,2025-05,98.0,ongoing_census,2025-03
N24001968,CONSTRUCTION OF STRR (WEST SIDE)-NH948A-BALAGONDAPALLI (TAMIL NADU) TO KARNATAKA/TAMIL NADU BORDER F,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2022-04,1260.74,,1260.74,487.46,2025-05,,2025-05,44.95,ongoing_census,2025-03
N24002084,4L OF THIRUMANGALAM TO VADUGAPATTI SECTION FROM KM 0.000 TO KM 36.000 OF NH-744,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2022-03,1076.97,,1076.97,517.1,2025-02,,2025-06,83.3,ongoing_census,2025-03
N24002107,CONSTRUCTION OF NEW DOUBLE TIER 4 LANE ELEVATED CORRIDOR FROM CHENNAI PORT TO MADURAVOYAL IN CHENNAI,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2023-03,1382.0,,1382.0,,2026-05,,2026-05,0.0,ongoing_census,2025-03
N24002108,CONSTRUCTION OF NEW DOUBLE TIER 4L ELEVATED CORRIDOR FROM CHENNAI PORT TO MADURAVOYAL IN CHENNAI DIS,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2023-03,1618.96,,1618.96,,2026-05,,2026-05,0.0,ongoing_census,2025-03
N24002109,CONSTRUCTION OF NEW DOUBLE TIER 4L ELEVATED CORRIDOR FROM CHENNAI PORT TO MADURAVOYAL IN CHENNAI DIS,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2023-03,1301.37,,1301.37,,2026-05,,2026-05,0.0,ongoing_census,2025-03
N24002110,CONSTRUCTION OF NEW DOUBLE TIER 4L ELEVATED CORRIDOR FROM CHENNAI PORT TO MADURAVOYAL IN CHENNAI DIS,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2023-03,1207.4,,1207.4,,2026-05,,2026-05,0.0,ongoing_census,2025-03
N24002111,FOUR LANING OF MUGAIYUR TO MARAKKANAM SECTION OF NH-332A FROM KM 31.000 TO KM 62.000,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2019-02,825.94,1116.13,1116.13,272.93,2025-12,2025-12,2025-12,35.72,ongoing_census,2025-03
N24002112,SIX LANING OF TUTICORIN PORT ROAD SECTION OF NH-7A (NEW NH- 138) FROM KM 0.000 TO KM 6.140 [EFFECTIVE,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2023-03,200.3,,200.3,72.69,2024-07,,2025-06,76.2,ongoing_census,2025-03
N24002113,4L OF LEFT-OVER WORKS INCLUDING ADDITIONAL STRUCTURES FROM KERALA/TAMIL NADU BORDER TO KANYAKUMARI S,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2023-03,1141.78,,1141.78,369.27,2025-08,,2025-08,37.13,ongoing_census,2025-03
N24002114,4L OF VADUGAPATTI TO THERKUVENGANALLUR (RAJAPALYAM) SECTION FROM KM 36.000 TO KM 71.600 OF NH744 UND,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2022-02,1097.59,,1317.06,670.74,2025-04,,2025-04,93.85,ongoing_census,2025-03
N24002151,WIDENING TO 4L/4L+PS AND STRENGTHENING IN SELECTED STRETCHES FROM KM 0/8 TO 50/570 OF NH 532 INCLUD,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,MoRTH,2022-03,257.14,294.7,294.7,228.36,2024-01,,2025-07,80.0,ongoing_census,2025-03
N24002152,WIDENING FROM 2L+PS TO 4L/4L+PS AND IMPROVEMENTS THE SELECTED STRETHCES FROM KM 26/5 - 81/2 INCLU,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,MoRTH,2023-03,274.84,,274.84,243.81,2023-11,,2025-11,98.0,ongoing_census,2025-03
N24002153,"STRENGTHENING OF 2L+PS FROM KM 17/8 ? 18/2, CONSTRUCTION OF 2L+PS FROM KM 18/2 TO KM 20/0 AND CONSTR",ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,MoRTH,,169.68,,169.68,95.62,2024-02,,2025-08,62.0,ongoing_census,2025-03
N24002165,CONSTRUCTION OF BYPASS TO MADURAI - ACHAMBATHU - VIRATIPATHU IN KM 6/850 - 10/382 OF NH 49 EXTN. (NE,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,MoRTH,2022-03,238.97,260.07,260.07,92.66,2026-08,,2026-08,39.0,ongoing_census,2025-03
N24002216,ACCESS CONTROLLED HIGHWAY OF 4 LANE WITH PAVED SHOULDERS FROM TIRUVALLUR (DESIGN CHAINAGE KM 17+56),ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,1376.1,,1376.1,,2026-12,,2026-12,4.07,ongoing_census,2025-03
N04000086,"CO CIVIL AVIATION REASEARCH ORG. (PH-II) AT BEGUMPET AIRPORT, HYDRABAD",CIVIL AVIATION,Telangana,AAI,,353.61,,353.61,303.22,2022-05,2023-06,2023-06,100.0,ongoing_census,2025-03
N06000161,KAKATIYAKHANI OPENCAST III PROJECT PHASE-1,COAL,Telangana,SCCL,2017-03,413.84,,413.84,397.54,2022-03,,2025-03,85.0,ongoing_census,2025-03
N06000202,GODAVARIKHANI COAL MINE (SCCL),COAL,Telangana,N.A.) (N.A.,2019-07,438.98,,438.98,171.13,,,2025-03,70.0,ongoing_census,2025-03
N06000204,VENKATESH KHANI COAL MINE (SCCL),COAL,Telangana,N.A.) (N.A.,2020-10,484.51,,484.51,318.12,,,2026-03,55.0,ongoing_census,2025-03
N06000210,RCE OF RAMAGUNDAM OPENCAST II EXTENSION PROJECT,COAL,Telangana,N.A.) (N.A.,,489.62,,489.62,405.54,2023-03,,2025-03,70.0,ongoing_census,2025-03
N06000211,RCE OF INDARAM OPENCAST PROJECT,COAL,Telangana,SCCL,2017-08,349.28,,424.81,402.64,2021-03,,2025-03,80.0,ongoing_census,2025-03
N06000213,RCE OF KALYANIKHANI OPENCAST PROJECT,COAL,Telangana,SCCL,2016-03,384.32,,384.32,251.23,2020-03,,2025-03,75.0,ongoing_census,2025-03
N06000214,RCE OF KAKATHIYAKHANI OC - 2 PROJECT,COAL,Telangana,SCCL,,442.42,,442.42,202.61,2020-03,,2025-03,63.0,ongoing_census,2025-03
N06000258,GOLETI OPENCAST MINE (SCCL),COAL,Telangana,N.A.) (N.A.,2021-07,345.6,,345.6,67.07,,,2026-03,20.0,ongoing_census,2025-03
N21000031,"COMPREHENSIVE PLANNING, DESIGNING, EXECUTION OF ALL INDIA INSTITUTE OF MEDICAL SCIENCES AT BIBINAGAR",HEALTH AND FAMILY WELFARE,Telangana,HITES,2018-12,1110.55,,1110.55,726.59,2024-07,,2025-07,81.29,ongoing_census,2025-03
N28000098,ESTABLISHMENT OF NATIONAL ANIMAL RESOURCE FACILITY FOR BIOMEDICAL RESEARCH AT HYDERABAD,HEALTH AND FAMILY WELFARE,Telangana,CPWD FOR HEALTH,2016-10,209.84,281.05,281.05,253.13,2020-03,2025-01,2025-01,98.5,ongoing_census,2025-03
N18000212,TELANGANA SUPER THERMAL POWER PROJECT PHASE I,POWER,Telangana,NTPC,2016-01,10598.98,,10998.0,10437.71,2020-11,,2024-02,100.0,ongoing_census,2025-03
N22000032,MANOHARABAD-KOTHPALL NEW LINE(SCR),RAILWAYS,Telangana,SCR,2006-04,1160.48,,3014.0,1490.43,2010-03,,2025-03,0.0,ongoing_census,2025-03
N24000245,REHABILITATION AND UPGRADATION OF NH -565 FROM KM 1.00 TO 86.057 (NAKREKAL TO NAGARJUNSAGAR DAM SECT,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2014-01,270.0,,270.0,,2016-03,2019-09,2019-09,72.15,ongoing_census,2025-03
N24000247,REHABILITATION AND UPGRADATION OF NH-221 FROM KM 121/0 TO 165/00 (OF VIJAYAWADA-JAGDALPUR RUDRAMPUR,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2014-10,295.47,,295.47,224.42,2017-02,,2017-02,98.51,ongoing_census,2025-03
N24000248,EPC- CORRIDOR APPROACH WORKS - NH (O): WIDENING EXISTING 2 LANE TO 2 LANE WITH PAVED SHOULDERS IN KM,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,,153.21,,153.21,101.15,2017-01,,2017-01,93.81,ongoing_census,2025-03
N24000980,WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 182.120 TO KM 227.600 OF NH-167 ON,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,,298.32,,298.32,178.47,2019-02,,2019-02,98.0,ongoing_census,2025-03
N24000981,WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 180.60 TO KM 223.00 OF NH-63 ON NIZ,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,,248.83,,248.83,173.82,2019-03,,2019-03,100.0,ongoing_census,2025-03
N24000982,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 40/410 TO KM 84/037OF THIRUMALAGIRI TO SURYAPET SE,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2017-01,244.54,,244.54,176.32,2019-05,,2019-05,99.1,ongoing_census,2025-03
N24000983,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/970 TO KM 40/410 OF JANAGAON- THIRUMALAGIRI OF NH,ROAD TRANSPORT AND HIGHWAYS,Telangana,N.A.) (N.A.,2017-01,196.52,,196.52,125.53,2019-10,,2019-10,95.7,ongoing_census,2025-03
N24000984,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 15.525 TO KM 62.880 OF JADCHERLA- KALWAKURTHY SECTI,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2017-01,283.0,,283.0,259.15,2019-12,,2019-12,99.3,ongoing_census,2025-03
N24000986,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 67.00 TO 114.425 OF KALWAKURTHY- MALLEPALLY SECTION,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2017-01,300.0,,300.0,243.36,2019-05,,2019-05,96.05,ongoing_census,2025-03
N24000987,6 LANING FROM KM 9.90 TO KM 19.948 OF HYDERABAD-SAMSHABAD SECTION OF NH,ROAD TRANSPORT AND HIGHWAYS,Telangana,ARAMGARH-SAMSHABAD SECTION) (N.A.) (N.A.,,283.15,,283.15,283.61,2020-05,,2020-05,92.59,ongoing_census,2025-03
N24000988,WIDENING AND STRENGTHENING OF EXISTING 2-LANE TO 2-LANE WITH PAVED SHOULDERS FROM KM.159/0 TO 165/4,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,,230.03,,230.03,232.0,2019-12,,2019-12,99.9,ongoing_census,2025-03
N24000989,WIDENING AND STRENGTHENING OF EXISTING CARRIAGEWAY IN 2 LANE WITH PAVED SHOULDERS FROM KM.25/0 TO 59,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,,206.13,,206.13,192.73,2020-06,,2020-06,98.36,ongoing_census,2025-03
N24000990,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.113.900 TO 154.479 (MALLEPALLY - HALIYA SECT,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2018-02,294.13,,294.13,203.07,2019-11,,2019-11,87.44,ongoing_census,2025-03
N24000993,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.187.723 TO 234.434 (MIRYALAGUDA TO KODAD SEC,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2018-03,322.81,,322.81,325.77,2020-09,,2020-09,98.09,ongoing_census,2025-03
N24000994,CONSTRUCTION OF SIX LANE ELEVATED CORRIDOR FROM KM.7.950 (UPPAL) TO KM.14.200 OF NH-163 TO DE-CONGES,ROAD TRANSPORT AND HIGHWAYS,Telangana,N.A.) (N.A.,2018-03,626.76,,626.76,287.56,2020-07,,2026-02,45.3,ongoing_census,2025-03
N24000996,REHABILITATION AND UP-GRADATION TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/0 TO 72/6 OF NH-365 (NAKR,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2017-01,605.08,,605.08,416.5,2019-10,,2019-10,99.84,ongoing_census,2025-03
N24000997,REHABILITATION AND UP GRADATION FROM KM. 121/0 TO 154/0 OF NAKAREKAL ? MALLAMPALLY SECTION OF NH-365,ROAD TRANSPORT AND HIGHWAYS,Telangana,N.A.) (N.A.,2018-03,192.67,,192.67,179.25,2019-07,,2019-07,92.0,ongoing_census,2025-03
N24000998,WIDENING AND STRENGTHENING/ RECONSTRUCTION OF EXISTING PAVEMENT TO FOUR ALNE WITH PAVED SHOULDERS FR,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2019-01,193.19,,249.72,230.79,,,,95.0,ongoing_census,2025-03
N24001482,KHAMMAM-DEVARAPALLE PKG I [4L ACCESS CONTROLLED (GREENFIELD) FROM THALLAMPADU VILLAGE TO SOMAVARAM,ROAD TRANSPORT AND HIGHWAYS,Telangana,NHAI,,772.11,,772.11,514.73,2024-10,,2024-10,74.3,ongoing_census,2025-03
N24001483,KHAMMAM DEVARAPALLE PKG II 4L ACCESS CONTROLLED (GREENFIELD) FROM SOMAVARAM VILLAGE TO CHINTAGUDEM V,ROAD TRANSPORT AND HIGHWAYS,Telangana,NHAI,,637.11,,637.11,398.77,2024-09,,2024-09,80.63,ongoing_census,2025-03
N24001484,KHAMMAM-DEVARAPALLE PKG III [4L ACCESS CONTROLLED (GREENFIELD) FROM CHINTAGUDEM VILLAGE TO RECHERLA,ROAD TRANSPORT AND HIGHWAYS,Telangana,NHAI,,804.69,,804.69,509.98,2024-02,2024-12,2024-12,84.89,ongoing_census,2025-03
N24001522,4L OF KODAD (DESIGN KM 0.00/EXISTING KM 185.00 OF NH-65) TO KHAMMAM (DESIGN KM 31.800/EXISTING KM 29,ROAD TRANSPORT AND HIGHWAYS,Telangana,NHAI,2021-01,1307.95,,1307.95,707.25,2024-01,2024-12,2024-12,99.79,ongoing_census,2025-03
N24001555,"6 LANING OF EXISTING 4-LANE STRETCH FROM KALKALLU AT KM.454+000 TO GUNDLA POCHAMPALLY AT KM.471+000,",ROAD TRANSPORT AND HIGHWAYS,Telangana,NHAI,2022-03,955.49,,955.49,226.99,2025-01,,2025-01,35.96,ongoing_census,2025-03
N24001556,6L OF EXISTING 4L FROM GUNDLAPOCHAMPALLY TO BOWENPALLY FROM KM 471.300 TO KM 481.331 OF NH-44,ROAD TRANSPORT AND HIGHWAYS,Telangana,N.A.) (N.A.,2021-12,521.53,,521.53,240.45,2024-07,,2024-07,48.3,ongoing_census,2025-03
N24001625,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF JULEKAL VILLAGE TO DINNEDEVARAPADU VILLAGE FROM KM 242.20,ROAD TRANSPORT AND HIGHWAYS,Telangana,NHAI,2022-01,1227.57,,1227.57,288.58,2025-01,,2025-07,43.66,ongoing_census,2025-03
N24001626,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF NANDINNE VILLAGE TO JULEKAL VILLAGE FROM KM 202.900 TO KM,ROAD TRANSPORT AND HIGHWAYS,Telangana,NHAI,2022-02,972.06,,972.06,408.48,2025-01,,2025-01,60.6,ongoing_census,2025-03
N24002000,WIDENING AND STRENGTHENING OF EXISTING 2 LANE WITH PAVED SHOULDER TO 4 LANE WITH PAVED SHOULDER FRO,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,,317.19,,317.19,164.85,2024-07,,2024-07,70.0,ongoing_census,2025-03
N24002001,WIDENING TO 2 LANE WITH PAVED SHOULDERS OF MEDAK - SIDDIPET SECTION FROM KM 0/0 TO KM 69/978 OF NH-,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2022-01,882.18,,882.18,323.3,2025-01,,2025-06,71.0,ongoing_census,2025-03
N24002002,WIDENING AND IMPROVEMENT OF EXISTING CARRIAGE WAY TO 2 LANE WITH PAVED SHOULDERS FROM KM. 86/160 TO,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,,423.48,,423.48,227.25,2024-12,,2024-12,71.08,ongoing_census,2025-03
N24002003,REHABILITATION AND UP-GRADATION OF VALIGONDA TO THORRUR SECTION TO TWO LANE WITH PAVED SHOULDERS FRO,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2022-01,549.28,,549.28,226.47,2024-12,,2024-12,70.0,ongoing_census,2025-03
N24002004,REHABILITATION AND UPGRADATION OF LB-NAGAR TO MALKAPUR SECTION TO 6-LANE MAIN CARRIAGEWAY WITH SERVI,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2021-03,545.11,,545.11,312.61,2024-07,,2025-06,75.92,ongoing_census,2025-03
N24002005,WIDENING TO TWO LANE WITH PAVED SHOULDERS OF 'BODHAN BASAR BHAINSA ' SECTION FROM KM 38/900 TO 95/3,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2022-03,644.45,,644.45,347.65,2025-03,,2025-06,92.5,ongoing_census,2025-03
N24002006,"ONSTRUCTION OF 4-LANE FLYOVER AT AMBERPET-X ROAD, HYDERABAD ON NH-202 IN THE STATE OF TELANGANA",ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2017-10,186.71,,186.71,186.81,2023-06,,2023-06,91.5,ongoing_census,2025-03
N24002007,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/000 TO KM 79/300 OF KALWAKURTHY - KOLLAPUR SECTI,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2022-03,886.69,,886.69,170.81,2025-07,,2025-07,59.29,ongoing_census,2025-03
N24002008,WIDENING TO 2 LANE WITH PAVED SHOULDERS OF SIDDIPET- ELKATHURTHY SECTION FROM KM 69/978 TO KM 133/6,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,2022-01,578.85,,578.85,202.27,2024-12,,2024-12,79.25,ongoing_census,2025-03
N24002009,WIDENING AND STRENGTHENING TO 2/4 LANE WITH PAVED SHOULDERS OF MAHABUBNAGAR ? CHINCHOLI SECTION FROM,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,,703.68,,703.68,315.63,2025-01,,2025-07,61.0,ongoing_census,2025-03
N24002010,WIDENING AND STRENGTHENING TO 4 LANE / 2-LANE WITH PAVED SHOULDERS OF MAHABUBNAGAR- CHINCHOLI SECTION,ROAD TRANSPORT AND HIGHWAYS,Telangana,MoRTH,,631.49,,631.49,71.81,2024-03,,2025-10,25.0,ongoing_census,2025-03
N24002082,IMPROVEMENT OF GEOMETRICS OF THONDUPALLY TO KOTHUR FROM KM 22.300 TO KM 34.14 OF NH-44-RCW,ROAD TRANSPORT AND HIGHWAYS,Telangana,NHAI,,541.58,,541.58,27.77,2024-09,,2026-01,0.0,ongoing_census,2025-03
N24002083,FOUR LANING OF KARIMNAGAR- WARANGAL SECTION OF NH-563 FROM DESIGN CH.48.860 KM NEAR SH-1 CH.170.400 K,ROAD TRANSPORT AND HIGHWAYS,Telangana,NHAI,2022-03,2146.86,2413.0,2414.46,917.08,2025-07,,2025-07,67.56,ongoing_census,2025-03
N24002190,CONSTRUCTION OF 4-LANE ACCESS CONTROLLED GREENFIELD HIGHWAY SECTION ON NH-163G (KHAMMAM- VIJAYAWADA),ROAD TRANSPORT AND HIGHWAYS,Telangana,NHAI,2023-03,983.0,,983.0,,2026-08,,2026-08,6.25,ongoing_census,2025-03
N16000495,"GRASS ROOT RAIL FED DEPOT AT SEKERKOTE, AGARTALA AS RESITEMENT OF EXISTING DHARMANAGAR DEPOT",PETROLEUM,Tripura,IOCL,2022-06,656.0,,656.0,383.51,2025-08,2025-09,2025-09,80.12,ongoing_census,2025-03
N24001263,REHABILITATION AND UPGRADATION OF ROAD FROM KM 0.00 TO KM 18.600 OF KUMARGHAT-KAILASHAHAR SECTION,ROAD TRANSPORT AND HIGHWAYS,Tripura,NHIDCL,2020-06,277.5,302.02,302.02,260.38,2022-01,2024-02,2024-12,99.94,ongoing_census,2025-03
N24001309,KAILASHAHAR TO KHOWAI PKG-4,ROAD TRANSPORT AND HIGHWAYS,Tripura,NHIDCL,2020-11,159.13,171.5,171.5,84.33,,2023-10,2024-11,100.0,ongoing_census,2025-03
N24001317,2-LANING FROM JOLAIBARI - BELONIA (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Tripura,N.A.) (N.A.,2020-06,201.99,,287.47,144.07,,,2025-03,98.0,ongoing_census,2025-03
N24001363,MANU-SIMLUNG ( PKG 4) (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Tripura,N.A.,2021-03,354.79,,354.79,34.08,,2024-03,2025-12,59.0,ongoing_census,2025-03
N24001542,2 LANING FROM MANU-SIMLUNG PKG- 2,ROAD TRANSPORT AND HIGHWAYS,Tripura,NHIDCL,,456.88,,456.88,117.39,2025-01,2025-05,2025-05,48.94,ongoing_census,2025-03
N24001914,IMPROVEMENT AND WIDENING TO 2- LANE WITH EARTHEN PAVED SHOULDER FROM UDAIPUR TO SRIMANTAPUR,ROAD TRANSPORT AND HIGHWAYS,Tripura,N.A.) (N.A.,,195.95,,195.95,37.1,2024-11,,2025-09,38.44,ongoing_census,2025-03
N24002132,4 LANE WITH PAVED SHOULDER AGARTALA BYPASS (WESTERN SIDE) CONNECTING NH-8,ROAD TRANSPORT AND HIGHWAYS,Tripura,NHIDCL,2023-03,2026.05,,2026.05,18.44,2027-03,,2027-03,6.12,ongoing_census,2025-03
N24002159,REHABILITATION AND UP-GRADATION OF ROAD FROM DESIGN KM 25.250 TO KM 36.460 (TOTAL LENGH: 11.210 KM),ROAD TRANSPORT AND HIGHWAYS,Tripura,NHIDCL,2020-02,174.43,,174.43,7.56,2026-03,,2026-03,15.6,ongoing_census,2025-03
N24002160,IMPROVEMENT AND WIDENING TO 2- LANE WITH PAVED SHOULDER OF ROAD FROM KM 101.300 TO KM 127.319 (TOTAL,ROAD TRANSPORT AND HIGHWAYS,Tripura,NHIDCL,,431.78,,431.78,46.6,2026-07,,2026-07,21.84,ongoing_census,2025-03
N24002161,KHOWAI ?TELIAMURA-AMARPUR- HARINA-SABROOM PACKAGE-2,ROAD TRANSPORT AND HIGHWAYS,Tripura,NHIDCL,2024-01,657.21,,657.21,8.31,2026-09,,2026-09,5.0,ongoing_census,2025-03
N24002162,KHOWAI ?TELIAMURA-AMARPUR- HARINA-SABROOM PACKAGE-3,ROAD TRANSPORT AND HIGHWAYS,Tripura,NHIDCL,2024-01,670.9,,670.9,,2026-09,,2026-09,0.0,ongoing_census,2025-03
N24002205,CHAMPAK NAGAR TO KHAYERPUR SECTION (DESIGN KM 242+500 TO KM 261+610),ROAD TRANSPORT AND HIGHWAYS,Tripura,NHIDCL,2023-12,920.66,,920.66,63.55,2026-09,,2026-09,18.2,ongoing_census,2025-03
N24002228,KHOWAI ?TELIAMURA-AMARPUR- HARINA-SABROOM SECTION PKG-4,ROAD TRANSPORT AND HIGHWAYS,Tripura,NHIDCL,2024-01,726.9,,726.9,,2026-12,,2026-12,0.0,ongoing_census,2025-03
N04000077,"CCS INTERNATIONAL AIRPORT , LUCKNOW",CIVIL AVIATION,Uttar Pradesh,AAI,2018-06,1383.0,1938.0,3291.81,2622.42,2021-09,2026-10,2026-10,79.66,ongoing_census,2025-03
N04000094,DEVELOPMENT OF AYODHYA AIRPORT PHASE-01,CIVIL AVIATION,Uttar Pradesh,AAI,2021-03,242.14,328.0,358.0,344.58,2022-12,2025-04,2025-04,99.9,ongoing_census,2025-03
N04000102,"PRAYAGRAJ AIRPORT - CONSTRUCTION OF NEW TERMINAL BUILDING, SECOND LINK TAXI TRACK, APRON EXPANSION,",CIVIL AVIATION,Uttar Pradesh,AAI,2023-05,185.75,274.38,274.38,182.9,2024-11,2025-06,2025-06,87.0,ongoing_census,2025-03
